booking_id,destination_id,booking_date,travel_start_date,travel_end_date,price_per_person,total_price,duration_hrs,no_of_participants
9977,29,8/24/2024,9/9/2024,9/9/2024,334.4175,1337.67,5,4
9983,14,8/12/2024,8/28/2024,8/28/2024,26.785,214.28,5,8
9989,30,8/11/2024,8/27/2024,8/27/2024,127.6,638,12,5
9990,2,11/22/2024,12/9/2024,12/9/2024,28.115,224.92,4,8
9995,23,10/5/2024,10/23/2024,10/23/2024,244.1714286,1709.2,1,7
10001,25,9/30/2024,10/19/2024,10/19/2024,1020.25,1020.25,3,1
10004,5,12/2/2024,12/18/2024,12/18/2024,927.98,927.98,7,1
10005,1,10/6/2024,10/22/2024,10/22/2024,208.71,208.71,9,1
10011,4,9/21/2024,10/6/2024,10/6/2024,192.0283333,1152.17,3,6
10012,15,12/5/2024,12/20/2024,12/20/2024,1709.09,1709.09,10,1
10013,5,8/14/2024,9/2/2024,9/2/2024,284.6128571,1992.29,5,7
10014,12,8/9/2024,8/29/2024,8/29/2024,60.76875,486.15,3,8
10015,13,8/1/2024,8/21/2024,8/21/2024,272.405,544.81,3,2
10027,7,12/3/2024,12/19/2024,12/19/2024,161.49,1130.43,2,7
10032,30,8/17/2024,9/2/2024,9/2/2024,169.9233333,1019.54,5,6
10039,16,8/17/2024,9/2/2024,9/2/2024,1271.32,1271.32,12,1
10041,10,12/25/2024,1/10/2025,1/10/2025,113.956,569.78,4,5
10042,26,7/16/2024,8/4/2024,8/4/2024,1043.05,1043.05,9,1
10047,21,9/28/2024,10/16/2024,10/16/2024,1775.45,1775.45,2,1
10048,23,9/13/2024,9/28/2024,9/28/2024,250.198,1250.99,5,5
10050,19,12/9/2024,12/25/2024,12/25/2024,381.05,381.05,10,1
10051,18,8/10/2024,8/27/2024,8/27/2024,918.01,918.01,12,1
10053,30,7/30/2024,8/17/2024,8/17/2024,753.17,753.17,8,1
10058,9,7/10/2024,7/29/2024,7/29/2024,439.385,1757.54,3,4
10059,9,8/31/2024,9/17/2024,9/17/2024,361.77,1808.85,7,5
10065,28,7/25/2024,8/12/2024,8/12/2024,1517.8,1517.8,3,1
10068,26,8/20/2024,9/8/2024,9/8/2024,187.685,1501.48,8,8
10074,8,9/19/2024,10/7/2024,10/7/2024,669.13,669.13,6,1
10075,21,12/3/2024,12/18/2024,12/18/2024,89.47428571,626.32,11,7
10087,9,9/22/2024,10/7/2024,10/7/2024,190.9885714,1336.92,8,7
10089,15,9/28/2024,10/18/2024,10/18/2024,1660.04,1660.04,10,1
10093,19,12/24/2024,1/12/2025,1/12/2025,21.29666667,127.78,10,6
10096,13,9/18/2024,10/7/2024,10/7/2024,312.5,312.5,7,1
10098,2,10/2/2024,10/21/2024,10/21/2024,1359.1,1359.1,9,1
10100,15,11/16/2024,12/5/2024,12/5/2024,394.785,1579.14,10,4
10106,12,9/5/2024,9/24/2024,9/24/2024,167.4275,669.71,8,4
10110,8,8/15/2024,8/31/2024,8/31/2024,1147.56,1147.56,6,1
10112,10,11/8/2024,11/27/2024,11/27/2024,43.81,306.67,2,7
10113,14,7/11/2024,7/31/2024,7/31/2024,268.895,1075.58,4,4
10116,20,11/21/2024,12/7/2024,12/7/2024,131.7285714,922.1,3,7
10117,20,9/11/2024,9/28/2024,9/28/2024,183.2975,733.19,1,4
10118,15,12/20/2024,1/6/2025,1/6/2025,133.8128571,936.69,5,7
10131,8,12/26/2024,1/14/2025,1/14/2025,890.29,890.29,2,1
10133,13,12/10/2024,12/30/2024,12/30/2024,41.66285714,291.64,4,7
10140,6,9/13/2024,9/28/2024,9/28/2024,57.40875,459.27,2,8
10141,23,10/20/2024,11/6/2024,11/6/2024,202.322,1011.61,8,5
10142,2,11/27/2024,12/16/2024,12/16/2024,1516.87,1516.87,9,1
10148,12,9/28/2024,10/13/2024,10/13/2024,1276.51,1276.51,8,1
10156,19,7/21/2024,8/9/2024,8/9/2024,608.505,1217.01,7,2
10157,27,11/13/2024,12/1/2024,12/1/2024,185.97,185.97,6,1
10161,24,11/28/2024,12/18/2024,12/18/2024,1586.51,1586.51,1,1
10194,17,9/2/2024,9/22/2024,9/22/2024,92.45,462.25,1,5
10195,1,11/18/2024,12/8/2024,12/8/2024,132.0675,528.27,3,4
10198,6,11/25/2024,12/15/2024,12/15/2024,1049.18,1049.18,9,1
10202,16,12/28/2024,1/12/2025,1/12/2025,333.155,1998.93,2,6
10203,19,8/22/2024,9/11/2024,9/11/2024,1473.66,1473.66,4,1
10210,27,10/30/2024,11/18/2024,11/18/2024,612.16,612.16,9,1
10219,20,12/4/2024,12/21/2024,12/21/2024,1670.05,1670.05,1,1
10222,14,11/3/2024,11/18/2024,11/18/2024,206.9675,827.87,11,4
10224,30,8/12/2024,8/28/2024,8/28/2024,97.95,391.8,7,4
10242,23,10/1/2024,10/16/2024,10/16/2024,78.83857143,551.87,7,7
10244,27,12/23/2024,1/12/2025,1/12/2025,567.53,1702.59,4,3
10247,21,8/8/2024,8/27/2024,8/27/2024,191.88,1343.16,2,7
10252,7,10/6/2024,10/22/2024,10/22/2024,1193.36,1193.36,7,1
10261,15,8/9/2024,8/26/2024,8/26/2024,204.43,204.43,3,1
10265,3,9/29/2024,10/16/2024,10/16/2024,353.35,353.35,7,1
10266,28,9/3/2024,9/18/2024,9/18/2024,1037.25,1037.25,7,1
10268,29,9/29/2024,10/17/2024,10/17/2024,272.8542857,1909.98,6,7
10273,26,11/16/2024,12/1/2024,12/1/2024,1719.97,1719.97,9,1
10279,14,9/30/2024,10/20/2024,10/20/2024,200.99,401.98,8,2
10280,5,12/24/2024,1/9/2025,1/9/2025,189.1416667,1134.85,5,6
10284,11,7/22/2024,8/8/2024,8/8/2024,1245.71,1245.71,12,1
10285,28,10/24/2024,11/9/2024,11/9/2024,87.33571429,611.35,3,7
10287,11,7/4/2024,7/24/2024,7/24/2024,74.6275,298.51,2,4
10295,22,11/18/2024,12/6/2024,12/6/2024,118.518,592.59,1,5
10296,27,10/24/2024,11/13/2024,11/13/2024,318.04,318.04,1,1
10302,2,12/6/2024,12/21/2024,12/21/2024,1481.46,1481.46,3,1
10303,29,10/3/2024,10/21/2024,10/21/2024,1093.83,1093.83,5,1
10304,6,12/23/2024,1/12/2025,1/12/2025,307.1025,1228.41,8,4
10316,5,8/9/2024,8/25/2024,8/25/2024,1060.44,1060.44,12,1
10322,22,10/31/2024,11/20/2024,11/20/2024,50.88,101.76,2,2
10323,3,10/18/2024,11/2/2024,11/2/2024,26.75428571,187.28,5,7
10326,16,11/28/2024,12/14/2024,12/14/2024,665.4,665.4,6,1
10335,30,7/22/2024,8/7/2024,8/7/2024,159.984,799.92,7,5
10338,14,10/28/2024,11/16/2024,11/16/2024,324.224,1621.12,6,5
10343,23,8/10/2024,8/29/2024,8/29/2024,1224.59,1224.59,11,1
10347,11,9/15/2024,10/3/2024,10/3/2024,631.35,631.35,10,1
10348,28,9/8/2024,9/28/2024,9/28/2024,381.102,1905.51,10,5
10351,23,9/30/2024,10/17/2024,10/17/2024,211.652,1058.26,7,5
10354,2,7/4/2024,7/20/2024,7/20/2024,150.3571429,1052.5,8,7
10362,10,10/30/2024,11/14/2024,11/14/2024,131.2,787.2,6,6
10363,30,7/19/2024,8/7/2024,8/7/2024,607.1,607.1,1,1
10365,3,12/10/2024,12/27/2024,12/27/2024,52.72333333,316.34,4,6
10373,26,11/22/2024,12/7/2024,12/7/2024,95.36,286.08,11,3
10377,28,12/28/2024,1/17/2025,1/17/2025,231.75,1854,5,8
10380,21,7/2/2024,7/21/2024,7/21/2024,1797.18,1797.18,7,1
10389,18,10/19/2024,11/6/2024,11/6/2024,734.67,734.67,3,1
10390,19,11/7/2024,11/24/2024,11/24/2024,1296.96,1296.96,2,1
10392,5,7/5/2024,7/24/2024,7/24/2024,307.9033333,923.71,11,3
10393,13,8/4/2024,8/21/2024,8/21/2024,184.044,920.22,12,5
10394,18,8/13/2024,8/28/2024,8/28/2024,36.674,183.37,11,5
10395,2,12/29/2024,1/16/2025,1/16/2025,749.145,1498.29,12,2
10401,14,12/3/2024,12/23/2024,12/23/2024,505.235,1010.47,9,2
10404,23,12/15/2024,1/1/2025,1/1/2025,156.0966667,468.29,12,3
10408,14,9/18/2024,10/5/2024,10/5/2024,122.3028571,856.12,1,7
10411,26,10/16/2024,11/1/2024,11/1/2024,277.2866667,1663.72,8,6
10412,26,10/31/2024,11/19/2024,11/19/2024,42.22,253.32,1,6
10416,14,10/1/2024,10/17/2024,10/17/2024,604.06,604.06,7,1
10421,21,10/13/2024,11/2/2024,11/2/2024,150.9333333,452.8,12,3
10423,7,12/16/2024,1/1/2025,1/1/2025,273.54,273.54,1,1
10439,18,12/31/2024,1/18/2025,1/18/2025,865.125,1730.25,12,2
10445,13,11/19/2024,12/6/2024,12/6/2024,78.106,390.53,6,5
10449,26,12/10/2024,12/27/2024,12/27/2024,1311.99,1311.99,7,1
10451,14,12/17/2024,1/4/2025,1/4/2025,128.35375,1026.83,6,8
10460,29,9/27/2024,10/12/2024,10/12/2024,1780.19,1780.19,1,1
10466,21,8/28/2024,9/14/2024,9/14/2024,115.86,463.44,11,4
10469,16,7/5/2024,7/21/2024,7/21/2024,242.125,1452.75,10,6
10473,13,11/18/2024,12/8/2024,12/8/2024,106.935,427.74,3,4
10475,15,10/21/2024,11/5/2024,11/5/2024,320.99,320.99,12,1
10482,17,7/29/2024,8/16/2024,8/16/2024,146.39,878.34,5,6
10483,1,10/21/2024,11/8/2024,11/8/2024,157.9,1263.2,7,8
10486,25,12/23/2024,1/11/2025,1/11/2025,370.8166667,1112.45,10,3
10487,17,8/22/2024,9/9/2024,9/9/2024,422.91,422.91,10,1
10496,6,12/20/2024,1/7/2025,1/7/2025,1725.23,1725.23,5,1
10498,3,12/3/2024,12/22/2024,12/22/2024,108.43,433.72,7,4
10499,5,12/6/2024,12/24/2024,12/24/2024,371.8033333,1115.41,1,3
10503,19,8/30/2024,9/17/2024,9/17/2024,1303.22,1303.22,5,1
10507,26,12/9/2024,12/24/2024,12/24/2024,835.69,835.69,11,1
10508,8,11/9/2024,11/28/2024,11/28/2024,322.89,1291.56,3,4
10510,28,10/31/2024,11/19/2024,11/19/2024,486.14,486.14,4,1
10513,3,8/19/2024,9/5/2024,9/5/2024,360.13,360.13,3,1
10514,6,12/1/2024,12/17/2024,12/17/2024,283.0342857,1981.24,4,7
10518,20,11/15/2024,12/3/2024,12/3/2024,449.815,899.63,2,2
10523,18,12/13/2024,12/28/2024,12/28/2024,1826.64,1826.64,8,1
10528,25,12/13/2024,1/1/2025,1/1/2025,755.01,755.01,10,1
10538,14,11/9/2024,11/25/2024,11/25/2024,251.448,1257.24,9,5
10541,29,12/12/2024,1/1/2025,1/1/2025,303.94,303.94,3,1
10545,19,12/31/2024,1/17/2025,1/17/2025,1565.3,1565.3,10,1
10547,15,12/3/2024,12/21/2024,12/21/2024,251.588,1257.94,7,5
10551,18,12/31/2024,1/20/2025,1/20/2025,30.26,211.82,2,7
10563,16,8/25/2024,9/10/2024,9/10/2024,125.8328571,880.83,10,7
10564,23,12/26/2024,1/12/2025,1/12/2025,1117.56,1117.56,6,1
10567,27,10/7/2024,10/24/2024,10/24/2024,426.565,853.13,7,2
10575,20,11/26/2024,12/11/2024,12/11/2024,1134.13,1134.13,8,1
10579,29,12/28/2024,1/16/2025,1/16/2025,375.042,1875.21,5,5
10583,22,12/30/2024,1/14/2025,1/14/2025,224.49,1122.45,9,5
10584,10,7/20/2024,8/4/2024,8/4/2024,115.8714286,811.1,10,7
10587,23,11/22/2024,12/12/2024,12/12/2024,806.6,806.6,10,1
10589,27,10/28/2024,11/15/2024,11/15/2024,1315.19,1315.19,1,1
10590,13,11/1/2024,11/21/2024,11/21/2024,1090.73,1090.73,12,1
10594,2,8/8/2024,8/23/2024,8/23/2024,58.0325,464.26,6,8
10608,14,8/23/2024,9/7/2024,9/7/2024,180.09,1440.72,10,8
