booking_id,destination_id,booking_date,travel_start_date,travel_end_date,price_per_person,total_price,duration_hrs,number_of_participants
9823,17,8/12/2024,9/15/2024,9/16/2024,1932.03,1932.03,44,1
9831,17,10/26/2024,12/12/2024,12/14/2024,1865.05,1865.05,54,1
9836,16,7/25/2024,8/27/2024,8/28/2024,1902.11,1902.11,42,1
9838,2,12/13/2024,1/15/2025,1/16/2025,241.7914286,1692.54,30,7
9841,16,7/23/2024,8/29/2024,8/31/2024,66.55666667,199.67,61,3
9845,10,9/25/2024,11/24/2024,11/24/2024,553.59,1660.77,9,3
9846,7,9/8/2024,11/5/2024,11/7/2024,446.5533333,1339.66,63,3
9849,20,11/10/2024,12/28/2024,12/28/2024,303.8283333,1822.97,19,6
9852,1,8/16/2024,9/22/2024,9/22/2024,444.4375,1777.75,8,4
9858,19,9/16/2024,10/16/2024,10/16/2024,235.045,940.18,21,4
9859,27,12/14/2024,1/29/2025,1/29/2025,377.39,377.39,6,1
9862,13,9/10/2024,11/6/2024,11/7/2024,177.0128571,1239.09,42,7
9863,1,12/11/2024,1/24/2025,1/26/2025,125.398,626.99,63,5
9864,25,10/11/2024,11/20/2024,11/20/2024,1199.87,1199.87,10,1
9868,21,9/4/2024,10/8/2024,10/8/2024,214.74,214.74,13,1
9869,9,11/11/2024,12/27/2024,12/28/2024,145.4866667,436.46,44,3
9871,23,11/25/2024,1/1/2025,1/2/2025,474.8625,1899.45,28,4
9873,14,8/28/2024,10/8/2024,10/8/2024,394.544,1972.72,14,5
9874,29,7/18/2024,9/2/2024,9/2/2024,132.01,132.01,8,1
9882,26,8/21/2024,9/21/2024,9/23/2024,564.11,564.11,53,1
9883,14,8/26/2024,10/1/2024,10/3/2024,251.0414286,1757.29,71,7
9888,3,12/16/2024,2/4/2025,2/6/2025,145.48,145.48,71,1
9895,17,10/15/2024,12/8/2024,12/9/2024,586.3366667,1759.01,30,3
9908,20,9/27/2024,10/28/2024,10/30/2024,265.55,531.1,58,2
9914,13,12/11/2024,1/28/2025,1/30/2025,951.53,951.53,48,1
9916,27,10/6/2024,11/15/2024,11/16/2024,1922.13,1922.13,42,1
9924,17,9/6/2024,11/3/2024,11/4/2024,175.5566667,1053.34,33,6
9925,24,12/24/2024,2/12/2025,2/13/2025,117.2125,937.7,32,8
9929,28,12/8/2024,1/9/2025,1/11/2025,1706.95,1706.95,51,1
9931,3,9/23/2024,11/13/2024,11/15/2024,1174.71,1174.71,62,1
9938,10,12/19/2024,2/7/2025,2/7/2025,244.47,1222.35,23,5
9947,20,10/19/2024,11/19/2024,11/19/2024,67.78125,542.25,11,8
9961,2,11/10/2024,1/5/2025,1/6/2025,328.715,1972.29,46,6
9970,23,10/5/2024,11/5/2024,11/5/2024,798.5,798.5,13,1
9974,7,9/5/2024,10/6/2024,10/6/2024,230.4716667,1382.83,4,6
9975,30,9/28/2024,11/21/2024,11/21/2024,300.695,1202.78,5,4
9985,15,8/9/2024,9/29/2024,10/1/2024,173.6716667,1042.03,49,6
9986,19,9/21/2024,10/27/2024,10/27/2024,1138.6,1138.6,16,1
9991,13,9/20/2024,11/13/2024,11/14/2024,125.29,375.87,46,3
9993,12,12/27/2024,2/21/2025,2/22/2025,342.5225,1370.09,39,4
9994,7,8/19/2024,10/16/2024,10/18/2024,535.8866667,1607.66,56,3
9997,8,12/3/2024,1/22/2025,1/24/2025,214.41,214.41,59,1
9999,18,10/26/2024,12/6/2024,12/8/2024,1559.15,1559.15,60,1
10000,28,12/7/2024,1/9/2025,1/11/2025,236.418,1182.09,56,5
10002,10,9/25/2024,10/31/2024,11/2/2024,76.338,381.69,59,5
10006,30,9/11/2024,10/25/2024,10/27/2024,244.88,1714.16,61,7
10008,21,7/13/2024,9/11/2024,9/11/2024,1322.74,1322.74,17,1
10009,6,12/8/2024,1/14/2025,1/15/2025,1890.81,1890.81,36,1
10017,20,8/29/2024,10/23/2024,10/25/2024,1209.45,1209.45,62,1
10021,8,11/17/2024,1/9/2025,1/10/2025,794.5,794.5,42,1
10024,27,7/7/2024,8/16/2024,8/17/2024,428.15,1284.45,41,3
10031,28,7/24/2024,9/7/2024,9/9/2024,526.55,526.55,61,1
10033,28,12/16/2024,1/31/2025,2/2/2025,754.21,754.21,65,1
10038,29,11/9/2024,12/29/2024,12/30/2024,1468.64,1468.64,34,1
10040,6,12/24/2024,2/11/2025,2/11/2025,875.14,875.14,4,1
10044,4,12/23/2024,1/29/2025,1/29/2025,430.675,861.35,1,2
10046,12,11/10/2024,12/24/2024,12/26/2024,762.77,1525.54,53,2
10067,3,8/22/2024,10/12/2024,10/12/2024,267.188,1335.94,8,5
10069,20,8/1/2024,9/8/2024,9/8/2024,1627.39,1627.39,6,1
10070,3,12/7/2024,1/26/2025,1/28/2025,1242.15,1242.15,53,1
10071,1,10/21/2024,12/8/2024,12/8/2024,877.055,1754.11,12,2
10077,26,10/30/2024,12/23/2024,12/25/2024,786.07,786.07,71,1
10081,29,12/5/2024,1/29/2025,1/30/2025,309.44,309.44,31,1
10082,5,7/16/2024,9/14/2024,9/14/2024,25.15666667,150.94,3,6
10084,6,8/30/2024,10/13/2024,10/13/2024,483.3,1449.9,10,3
10102,23,12/11/2024,1/13/2025,1/15/2025,1342.63,1342.63,68,1
10104,24,11/30/2024,1/24/2025,1/25/2025,219.0325,876.13,27,4
10105,15,8/30/2024,10/25/2024,10/26/2024,750.425,1500.85,39,2
10120,28,9/26/2024,10/29/2024,10/29/2024,151.8971429,1063.28,8,7
10127,10,8/11/2024,9/20/2024,9/22/2024,1796.56,1796.56,59,1
10129,25,10/6/2024,12/4/2024,12/4/2024,1391.47,1391.47,1,1
10136,7,12/27/2024,2/18/2025,2/19/2025,213.4,213.4,46,1
10139,6,10/22/2024,11/21/2024,11/22/2024,375.7125,1502.85,34,4
10147,11,9/25/2024,11/24/2024,11/24/2024,1820.23,1820.23,4,1
10151,3,7/11/2024,8/27/2024,8/28/2024,1189.25,1189.25,29,1
10152,19,8/3/2024,9/30/2024,10/2/2024,897.49,897.49,56,1
10154,13,10/8/2024,12/7/2024,12/8/2024,285.4171429,1997.92,45,7
10158,3,9/1/2024,10/1/2024,10/1/2024,1262.49,1262.49,18,1
10160,15,12/31/2024,2/18/2025,2/21/2025,1474.23,1474.23,72,1
10162,14,11/10/2024,12/20/2024,12/21/2024,417.52,417.52,38,1
10163,3,8/9/2024,10/7/2024,10/8/2024,782.58,782.58,31,1
10164,17,10/6/2024,12/3/2024,12/3/2024,35.53666667,106.61,22,3
10167,28,11/27/2024,12/30/2024,1/1/2025,179.29,179.29,57,1
10169,16,7/5/2024,8/16/2024,8/18/2024,487.2,487.2,50,1
10176,17,11/21/2024,12/30/2024,12/30/2024,761.97,761.97,20,1
10177,1,8/20/2024,9/28/2024,9/30/2024,1949.69,1949.69,65,1
10179,21,8/18/2024,10/15/2024,10/16/2024,348.77,348.77,46,1
10185,22,11/8/2024,12/12/2024,12/13/2024,536.1,536.1,27,1
10188,14,11/13/2024,12/21/2024,12/23/2024,66.6325,266.53,57,4
10189,7,12/21/2024,1/31/2025,1/31/2025,1267.24,1267.24,7,1
10197,28,10/12/2024,11/23/2024,11/23/2024,128.39,128.39,18,1
10201,9,7/17/2024,9/4/2024,9/6/2024,166.9716667,1001.83,61,6
10205,19,8/12/2024,10/4/2024,10/5/2024,748.355,1496.71,47,2
10206,14,9/6/2024,10/29/2024,10/29/2024,222.675,445.35,23,2
10209,7,9/23/2024,11/21/2024,11/21/2024,1281.77,1281.77,5,1
10212,9,10/1/2024,11/13/2024,11/13/2024,398.808,1994.04,12,5
10213,25,12/28/2024,2/23/2025,2/24/2025,89.76666667,538.6,41,6
10215,15,8/3/2024,9/3/2024,9/3/2024,1591.83,1591.83,17,1
10217,2,8/1/2024,9/1/2024,9/3/2024,73.57333333,220.72,49,3
10223,23,12/6/2024,1/14/2025,1/14/2025,953.84,953.84,21,1
10229,16,8/15/2024,9/26/2024,9/27/2024,1168.44,1168.44,24,1
10231,24,9/30/2024,11/8/2024,11/10/2024,131.98,923.86,62,7
10232,23,12/23/2024,2/10/2025,2/12/2025,1986.69,1986.69,70,1
10234,1,10/22/2024,12/14/2024,12/15/2024,1982.61,1982.61,43,1
10235,3,10/27/2024,12/5/2024,12/6/2024,272.62,272.62,37,1
10236,26,12/30/2024,1/29/2025,1/29/2025,1500.91,1500.91,18,1
10241,24,7/21/2024,8/21/2024,8/21/2024,261.32,1567.92,6,6
10243,24,8/6/2024,9/11/2024,9/13/2024,448.56,1794.24,48,4
10246,7,10/28/2024,12/22/2024,12/23/2024,103.896,519.48,46,5
10248,21,11/17/2024,12/29/2024,12/29/2024,529.83,529.83,1,1
10250,24,10/24/2024,12/13/2024,12/13/2024,1945.69,1945.69,6,1
10257,12,10/8/2024,11/7/2024,11/7/2024,199.026,995.13,15,5
10260,1,10/31/2024,12/6/2024,12/6/2024,1592.17,1592.17,11,1
10270,8,7/3/2024,8/9/2024,8/9/2024,198.6933333,1192.16,14,6
10282,13,7/7/2024,9/5/2024,9/7/2024,24.098,120.49,48,5
10289,25,9/21/2024,11/4/2024,11/4/2024,165.9942857,1161.96,1,7
10293,17,9/29/2024,11/6/2024,11/8/2024,174.1471429,1219.03,66,7
10298,13,11/7/2024,1/1/2025,1/1/2025,1526.9,1526.9,1,1
10307,8,7/10/2024,8/16/2024,8/17/2024,1618.15,1618.15,36,1
10308,16,12/31/2024,2/9/2025,2/10/2025,486.23,486.23,42,1
10309,21,10/21/2024,12/19/2024,12/21/2024,435.69,435.69,60,1
10311,5,7/29/2024,9/26/2024,9/26/2024,113.194,565.97,14,5
10319,1,11/30/2024,1/19/2025,1/19/2025,259.728,1298.64,8,5
10320,11,12/14/2024,2/4/2025,2/6/2025,742.79,742.79,49,1
10325,6,10/11/2024,11/16/2024,11/18/2024,395.168,1975.84,61,5
10328,16,7/25/2024,8/25/2024,8/27/2024,286.304,1431.52,56,5
10330,19,10/22/2024,11/29/2024,11/30/2024,199.3633333,598.09,32,3
10332,2,10/11/2024,12/5/2024,12/6/2024,236.695,946.78,43,4
10333,17,10/2/2024,11/24/2024,11/26/2024,738.75,738.75,58,1
10339,19,7/18/2024,8/27/2024,8/28/2024,1078.17,1078.17,31,1
10341,18,8/21/2024,9/28/2024,9/29/2024,1125.41,1125.41,27,1
10352,18,9/2/2024,10/2/2024,10/3/2024,370.19,1850.95,25,5
10361,24,7/6/2024,8/15/2024,8/16/2024,636.04,636.04,24,1
10366,21,11/7/2024,1/6/2025,1/7/2025,224.995,1349.97,47,6
10367,29,9/23/2024,11/18/2024,11/19/2024,1512.91,1512.91,27,1
10370,6,7/12/2024,8/11/2024,8/12/2024,1236.16,1236.16,30,1
10375,9,8/7/2024,9/24/2024,9/24/2024,364.31,364.31,14,1
10376,19,12/20/2024,1/22/2025,1/22/2025,104.84375,838.75,13,8
10378,11,10/16/2024,11/20/2024,11/21/2024,168.4114286,1178.88,44,7
10379,23,12/29/2024,2/10/2025,2/11/2025,1749.73,1749.73,46,1
10381,25,12/30/2024,2/23/2025,2/24/2025,162.60125,1300.81,33,8
10382,2,12/9/2024,2/1/2025,2/2/2025,101.292,506.46,34,5
10384,10,9/3/2024,10/30/2024,10/30/2024,258.79,1035.16,22,4
10385,16,12/26/2024,2/3/2025,2/3/2025,555.24,555.24,19,1
10387,25,11/26/2024,1/22/2025,1/23/2025,1733.92,1733.92,33,1
10397,30,9/7/2024,10/7/2024,10/7/2024,233.4883333,1400.93,12,6
10402,3,10/2/2024,11/2/2024,11/4/2024,1437.86,1437.86,53,1
10407,25,12/10/2024,1/28/2025,1/30/2025,1328.68,1328.68,62,1
10410,17,10/1/2024,11/2/2024,11/2/2024,1893.51,1893.51,21,1
10415,17,10/4/2024,11/10/2024,11/12/2024,1436.53,1436.53,59,1
10418,26,10/12/2024,11/26/2024,11/27/2024,576.48,576.48,44,1
10422,10,12/14/2024,2/6/2025,2/6/2025,320.5916667,1923.55,23,6
10424,23,8/29/2024,10/27/2024,10/28/2024,364.79,364.79,38,1
10428,20,10/25/2024,12/17/2024,12/18/2024,385.944,1929.72,37,5
10436,21,10/31/2024,12/5/2024,12/6/2024,1344.92,1344.92,39,1
10437,5,10/14/2024,11/28/2024,11/28/2024,195.815,1566.52,3,8
10438,12,7/28/2024,9/18/2024,9/18/2024,186.82,1307.74,5,7
10440,18,9/16/2024,10/18/2024,10/18/2024,1198.08,1198.08,16,1
10442,19,9/27/2024,10/31/2024,10/31/2024,182.0325,728.13,10,4
10446,7,9/9/2024,10/26/2024,10/27/2024,1356.75,1356.75,25,1
10448,26,11/1/2024,12/5/2024,12/7/2024,240.75,240.75,62,1
10450,17,11/27/2024,12/31/2024,1/1/2025,202.84,1622.72,43,8
10452,24,11/1/2024,12/22/2024,12/22/2024,1403.47,1403.47,23,1
10455,5,11/6/2024,12/15/2024,12/17/2024,1772.02,1772.02,63,1
10462,9,8/28/2024,10/24/2024,10/26/2024,59.725,238.9,48,4
10465,27,10/10/2024,11/28/2024,11/28/2024,376.65,376.65,10,1
10468,30,10/6/2024,11/6/2024,11/7/2024,247.7,1733.9,32,7
10470,8,11/11/2024,12/23/2024,12/24/2024,858.17,858.17,45,1
10474,29,9/10/2024,10/10/2024,10/10/2024,420.34,420.34,4,1
10477,7,10/26/2024,12/23/2024,12/24/2024,49.2,196.8,29,4
10481,14,10/18/2024,12/1/2024,12/2/2024,823.12,823.12,34,1
10488,23,10/5/2024,11/17/2024,11/19/2024,1769.95,1769.95,57,1
10489,5,8/9/2024,10/5/2024,10/5/2024,1087.23,1087.23,1,1
10490,4,9/9/2024,10/20/2024,10/20/2024,172.4066667,517.22,6,3
10497,17,12/10/2024,1/27/2025,1/28/2025,190.254,951.27,32,5
10502,6,10/19/2024,12/13/2024,12/15/2024,1930.52,1930.52,54,1
10506,1,10/30/2024,11/30/2024,11/30/2024,22.76833333,136.61,21,6
10524,19,11/9/2024,12/22/2024,12/23/2024,1954.21,1954.21,33,1
10527,17,9/28/2024,11/22/2024,11/24/2024,38.7825,155.13,63,4
10529,10,8/19/2024,10/15/2024,10/17/2024,86.07666667,258.23,58,3
10536,25,8/20/2024,10/7/2024,10/9/2024,161.76,970.56,51,6
10537,21,12/1/2024,1/22/2025,1/24/2025,203.4375,1627.5,58,8
10542,1,8/16/2024,10/4/2024,10/4/2024,108.2085714,757.46,20,7
10544,1,9/3/2024,10/4/2024,10/4/2024,230.4225,921.69,2,4
10546,26,11/7/2024,12/11/2024,12/13/2024,184.63,1107.78,56,6
10548,12,11/24/2024,1/21/2025,1/22/2025,1825.29,1825.29,45,1
10552,20,8/9/2024,9/10/2024,9/12/2024,378.55,378.55,51,1
10569,19,7/15/2024,9/7/2024,9/7/2024,780.8,780.8,15,1
10574,24,9/22/2024,11/19/2024,11/20/2024,904.65,904.65,25,1
10577,22,8/1/2024,9/28/2024,9/30/2024,194.07,194.07,52,1
10578,22,12/20/2024,1/31/2025,2/2/2025,139.54875,1116.39,71,8
10586,12,8/12/2024,9/18/2024,9/19/2024,110.26,882.08,43,8
10591,26,10/30/2024,12/2/2024,12/2/2024,1582.53,1582.53,8,1
10601,13,7/27/2024,8/28/2024,8/28/2024,1495.03,1495.03,19,1
10602,8,8/27/2024,9/28/2024,9/28/2024,1011.59,1011.59,6,1
10604,22,11/29/2024,1/24/2025,1/26/2025,1864.24,1864.24,68,1
